final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,0,244742936,463368714,683568383,864443065,1055460777,1224804006,1371263628,1533610017,1667007478,1808599162
0,10938035,237670277,449101011,667796439,851667265,1057817932,1260737038,1402405536,1562241938,1691741586,1832345633
0,252585327,468984494,681268540,895214236,1059192425,1259085736,1446817361,1580715307,1719765164,1847988625,1984958932
0,367075599,632614831,876712808,1074821885,1226769529,1407784904,1567827868,1697118964,1834232352,1949827074,2078145259
0,329238336,621448543,890866285,1079229934,1242768930,1422712690,1583262905,1715275127,1855411524,1962758293,2079413088
0,384113382,665737784,907191250,1091080185,1257526969,1423295959,1583567375,1727742477,1862865467,1963931199,2084313065
7656923,383993186,675572762,902453458,1080859147,1251306428,1413607644,1581160868,1724331816,1856271602,1951978861,2082997078
17289319,370278902,656747561,874096157,1044158970,1203361358,1356432158,1512484973,1646036659,1761060251,1852898950,1969080523
10321732,415043355,702485522,911972026,1073423711,1228083128,1384263303,1543948266,1683965860,1796779557,1900639050,2006702667
8304668,452672862,753887620,976135596,1132555765,1280621715,1428667964,1588887242,1721031202,1840588412,1947236492,2058371425
7412949,461382495,765825829,980199972,1153571359,1296191276,1433809129,1580835304,1712659869,1835218596,1934278209,2036424710
7000621,551908590,851676618,1058040016,1237728459,1384130968,1520450346,1662200633,1786415836,1899339779,1997789855,2104471367
6904902,530652007,820866642,1022815822,1186836995,1332759118,1480506668,1612046663,1729091498,1843929821,1932359650,2028204617
7121215,411242654,727817426,936490020,1095684050,1228003528,1360614541,1480654724,1591556429,1695245180,1777973460,1866182598
7816322,354849437,654975267,855149765,1004225043,1133610266,1255983724,1373798888,1475869371,1580209847,1659067378,1741855756
9792193,284334981,594008632,786191091,937586709,1073738330,1191548320,1305050756,1401132931,1497564152,1582205220,1660469333
